x,pi2
94870000000,213796405
94880000000,213816960
94890000000,213837827
94900000000,213858482
94910000000,213879028
94920000000,213899650
94930000000,213920321
94940000000,213941081
94950000000,213961777
94960000000,213982522
94970000000,214003230
94980000000,214023891
94990000000,214044741
95000000000,214065298
95010000000,214085990
95020000000,214106592
95030000000,214127385
95040000000,214148149
95050000000,214168836
95060000000,214189609
95070000000,214210170
95080000000,214230609
95090000000,214251341
95100000000,214272079
95110000000,214292826
95120000000,214313746
95130000000,214334482
95140000000,214354922
95150000000,214375627
95160000000,214396250
95170000000,214416923
95180000000,214437690
95190000000,214458409
95200000000,214478971
95210000000,214499484
95220000000,214520196
95230000000,214540653
95240000000,214561356
95250000000,214581792
95260000000,214602458
95270000000,214622983
95280000000,214643641
95290000000,214664291
95300000000,214684874
95310000000,214705775
95320000000,214726291
95330000000,214746936
95340000000,214767380
95350000000,214788137
95360000000,214808910
95370000000,214829535
95380000000,214850168
95390000000,214870710
95400000000,214891517
95410000000,214912369
95420000000,214932964
95430000000,214953871
95440000000,214974672
95450000000,214995518
95460000000,215016019
95470000000,215036826
95480000000,215057442
95490000000,215078363
95500000000,215099250
95510000000,215119982
95520000000,215140672
95530000000,215161358
95540000000,215182225
95550000000,215202851
95560000000,215223509
95570000000,215244075
95580000000,215264566
95590000000,215285260
95600000000,215305758
95610000000,215326440
95620000000,215347165
95630000000,215367610
95640000000,215388309
95650000000,215408896
95660000000,215429595
95670000000,215449907
95680000000,215470453
95690000000,215491275
95700000000,215511864
95710000000,215532521
95720000000,215553258
95730000000,215573643
95740000000,215594271
95750000000,215614987
95760000000,215635563
95770000000,215656173
95780000000,215676706
95790000000,215697511
95800000000,215718061
95810000000,215738664
95820000000,215759467
95830000000,215780147
95840000000,215800783
95850000000,215821384
95860000000,215841989
95870000000,215862653
95880000000,215883383
95890000000,215904122
95900000000,215924678
95910000000,215945358
95920000000,215965924
95930000000,215986640
95940000000,216007146
95950000000,216027851
95960000000,216048389
95970000000,216069050
95980000000,216089791
95990000000,216110506
96000000000,216131142
96010000000,216151830
96020000000,216172603
96030000000,216193035
96040000000,216213566
96050000000,216234177
96060000000,216254927
96070000000,216275638
96080000000,216296085
96090000000,216316691
96100000000,216337290
96110000000,216358115
96120000000,216378804
96130000000,216399440
96140000000,216420059
96150000000,216440621
96160000000,216461257
96170000000,216481890
96180000000,216502527
96190000000,216523256
96200000000,216544125
96210000000,216564859
96220000000,216585401
96230000000,216606025
96240000000,216626413
96250000000,216647079
96260000000,216667809
96270000000,216688471
96280000000,216709191
96290000000,216729974
96300000000,216750699
96310000000,216771254
96320000000,216791921
96330000000,216812737
96340000000,216833173
96350000000,216853924
96360000000,216874579
96370000000,216895240
96380000000,216915752
96390000000,216936297
96400000000,216956927
96410000000,216977693
96420000000,216998339
96430000000,217019002
96440000000,217039551
96450000000,217060278
96460000000,217080646
96470000000,217101525
96480000000,217122150
96490000000,217142925
96500000000,217163633
96510000000,217184157
96520000000,217204796
96530000000,217225072
96540000000,217245860
96550000000,217266482
96560000000,217287252
96570000000,217308004
96580000000,217328650
96590000000,217349395
96600000000,217369951
96610000000,217390562
96620000000,217411029
96630000000,217431833
96640000000,217452496
96650000000,217473230
96660000000,217493724
96670000000,217514554
96680000000,217535258
96690000000,217555955
96700000000,217576734
96710000000,217597389
96720000000,217617923
96730000000,217638604
96740000000,217659046
96750000000,217679509
96760000000,217700005
96770000000,217720447
96780000000,217740891
96790000000,217761455
96800000000,217782168
96810000000,217802863
96820000000,217823511
96830000000,217844258
96840000000,217864952
96850000000,217885756
96860000000,217906383
96870000000,217927098
96880000000,217947624
96890000000,217968244
96900000000,217988807
96910000000,218009417
96920000000,218030253
96930000000,218050979
96940000000,218071768
96950000000,218092513
96960000000,218113064
96970000000,218133624
96980000000,218154346
96990000000,218174829
97000000000,218195490
97010000000,218216118
97020000000,218236827
97030000000,218257395
97040000000,218277994
97050000000,218298685
97060000000,218319108
97070000000,218339831
97080000000,218360673
97090000000,218381343
97100000000,218402104
97110000000,218422721
97120000000,218443436
97130000000,218464080
97140000000,218484809
97150000000,218505411
97160000000,218525966
97170000000,218546517
97180000000,218567104
97190000000,218587629
97200000000,218608343
97210000000,218628946
97220000000,218649645
97230000000,218670443
97240000000,218691025
97250000000,218711831
97260000000,218732602
97270000000,218753027
97280000000,218773686
97290000000,218794165
97300000000,218814913
97310000000,218835690
97320000000,218856238
97330000000,218876945
97340000000,218897562
97350000000,218918130
97360000000,218938700
97370000000,218959426
97380000000,218979963
97390000000,219000702
97400000000,219021300
97410000000,219041822
97420000000,219062317
97430000000,219083105
97440000000,219103619
97450000000,219124421
97460000000,219144843
97470000000,219165460
97480000000,219186097
97490000000,219206517
97500000000,219227225
97510000000,219247699
97520000000,219268182
97530000000,219288999
97540000000,219309526
97550000000,219330122
97560000000,219350882
97570000000,219371559
97580000000,219392069
97590000000,219412853
97600000000,219433625
97610000000,219454081
97620000000,219474752
97630000000,219495524
97640000000,219516176
97650000000,219536886
97660000000,219557571
97670000000,219578152
97680000000,219598800
97690000000,219619448
97700000000,219640244
97710000000,219660678
97720000000,219681288
97730000000,219701874
97740000000,219722631
97750000000,219743414
97760000000,219764016
97770000000,219784698
97780000000,219805453
97790000000,219825833
97800000000,219846401
97810000000,219866966
97820000000,219887736
97830000000,219908403
97840000000,219929078
97850000000,219949618
97860000000,219970413
97870000000,219990824
97880000000,220011535
97890000000,220032218
97900000000,220052909
97910000000,220073594
97920000000,220094085
97930000000,220114716
97940000000,220135331
97950000000,220155781
97960000000,220176392
97970000000,220197050
97980000000,220217755
97990000000,220238356
98000000000,220258964
98010000000,220279430
98020000000,220300035
98030000000,220320812
98040000000,220341380
98050000000,220361907
98060000000,220382611
98070000000,220403098
98080000000,220423732
98090000000,220444511
98100000000,220465097
98110000000,220485665
98120000000,220506392
98130000000,220526867
98140000000,220547593
98150000000,220568214
98160000000,220588811
98170000000,220609444
98180000000,220630093
98190000000,220650760
98200000000,220671443
98210000000,220691969
98220000000,220712437
98230000000,220733002
98240000000,220753722
98250000000,220774197
98260000000,220794614
98270000000,220815024
98280000000,220835670
98290000000,220856394
98300000000,220877073
98310000000,220897573
98320000000,220918029
98330000000,220938776
98340000000,220959320
98350000000,220979874
98360000000,221000349
98370000000,221021035
98380000000,221041590
98390000000,221061990
98400000000,221082464
98410000000,221103223
98420000000,221123759
98430000000,221144495
98440000000,221164882
98450000000,221185486
98460000000,221206017
98470000000,221226565
98480000000,221247237
98490000000,221267748
98500000000,221288311
98510000000,221309056
98520000000,221329766
98530000000,221350245
98540000000,221370836
98550000000,221391338
98560000000,221411871
98570000000,221432399
98580000000,221452894
98590000000,221473320
98600000000,221493754
98610000000,221514540
98620000000,221535007
98630000000,221555534
98640000000,221576167
98650000000,221596749
98660000000,221617281
98670000000,221637970
98680000000,221658420
98690000000,221678709
98700000000,221699370
98710000000,221719912
98720000000,221740526
98730000000,221761155
98740000000,221781851
98750000000,221802445
98760000000,221822948
98770000000,221843388
98780000000,221864123
98790000000,221884682
98800000000,221905384
98810000000,221925860
98820000000,221946596
98830000000,221967188
98840000000,221987795
98850000000,222008426
98860000000,222028948
98870000000,222049505
98880000000,222070067
98890000000,222090468
98900000000,222111047
98910000000,222131754
98920000000,222152616
98930000000,222173193
98940000000,222193630
98950000000,222214122
98960000000,222234714
98970000000,222255335
98980000000,222275960
98990000000,222296358
99000000000,222316948
99010000000,222337476
99020000000,222358145
99030000000,222378864
99040000000,222399160
99050000000,222419770
99060000000,222440151
99070000000,222460677
99080000000,222481323
99090000000,222501719
99100000000,222522346
99110000000,222542913
99120000000,222563342
99130000000,222583826
99140000000,222604535
99150000000,222625209
99160000000,222646044
99170000000,222666678
99180000000,222687369
99190000000,222707954
99200000000,222728200
99210000000,222748911
99220000000,222769526
99230000000,222789951
99240000000,222810597
99250000000,222831126
99260000000,222851703
99270000000,222872198
99280000000,222892571
99290000000,222913224
99300000000,222933825
99310000000,222954384
99320000000,222975066
99330000000,222995522
99340000000,223016322
99350000000,223036951
99360000000,223057553
99370000000,223078184
99380000000,223098764
99390000000,223119585
99400000000,223140153
99410000000,223160761
99420000000,223181143
99430000000,223201703
99440000000,223222561
99450000000,223243119
99460000000,223263506
99470000000,223284110
99480000000,223304777
99490000000,223325450
99500000000,223346004
99510000000,223366673
99520000000,223387313
99530000000,223407913
99540000000,223428711
99550000000,223449447
99560000000,223469971
99570000000,223490937
99580000000,223511450
99590000000,223532006
99600000000,223552599
99610000000,223573053
99620000000,223593587
99630000000,223614199
99640000000,223634798
99650000000,223655383
99660000000,223676072
99670000000,223696694
99680000000,223717314
99690000000,223737981
99700000000,223758349
99710000000,223778856
99720000000,223799483
99730000000,223820098
99740000000,223840627
99750000000,223861264
99760000000,223881882
99770000000,223902529
99780000000,223923194
